trainer_id,trainer_name,hometown,starter_type,starter_species,team_size,team_level_avg,team_level_max,team_avg_iv_total,team_avg_ev_total,type_diversity,trainer_experience,play_hours,strategy_score,wealth,cave_training,safari_zone_visits,dept_store_spending,potions_purchased,revives_used,tm_count,exp_share_used,held_item_count,rare_candy_used,gym_pokemon_center_visits,fishing_attempts,traded_pokemon_count,team_happiness_avg,team_friendship_max,badges,elite_four_attempted,elite_four_wins,champion_defeated,hall_of_fame_time,total_battles_won,total_pokemon_caught,pokedex_completion,patience,natural_talent,dedication,hometown_gym_type,region
423,Joe_2620,Blackthorn City,Fire,Cyndaquil,5,29.5,29.6,73.9,196.0,2,0.2,435,73.1,3,1,3,1505,40,9,11,0,1,0,44,8,2,168.8,169.5,3,0,0,0,,91,33,13.1,83.48,62.35,93.62,Dragon,Johto
424,Misty_2624,Ecruteak City,Grass,Chikorita,2,23.5,28.7,83.7,92.8,1,1.0,108,91.1,2,0,9,863,23,3,0,0,0,0,7,7,1,128.6,135.6,5,0,0,0,,1,45,17.9,90.96,85.25,27.65,Ghost,Johto
425,Daisy_2255,Violet City,Water,Totodile,6,46.8,50.9,90.7,154.8,2,6.6,258,79.6,3,0,4,708,18,10,4,0,1,1,24,7,0,142.8,147.9,7,0,0,0,,148,32,12.7,88.09,86.21,24.81,Flying,Johto
426,Erika_6926,Violet City,Water,Totodile,1,64.4,80.8,39.7,203.1,4,13.6,483,65.4,2,1,6,1144,45,10,8,0,1,0,46,4,1,132.9,141.9,6,0,0,0,,139,72,28.7,66.96,3.56,62.29,Flying,Johto
427,Clair_7037,Blackthorn City,Water,Totodile,1,52.0,54.0,59.6,202.2,2,7.4,608,89.6,2,0,4,899,64,12,13,1,4,0,45,10,1,185.7,188.4,7,0,0,0,,111,68,27.1,100.0,42.34,98.93,Dragon,Johto
428,Joe_2839,Blackthorn City,Grass,Chikorita,1,34.7,56.5,74.2,231.4,1,0.5,398,56.3,1,1,7,429,48,11,8,0,2,0,44,11,1,176.1,182.3,4,0,0,0,,49,49,19.5,90.32,81.29,94.72,Dragon,Johto
429,Koji_3914,Olivine City,Water,Totodile,6,32.0,32.0,60.9,126.7,2,1.2,263,70.4,2,0,9,838,24,15,6,1,0,0,25,4,1,171.7,176.2,6,0,0,0,,80,76,30.3,78.35,52.39,40.04,Steel,Johto
430,Koji_8841,Olivine City,Fire,Cyndaquil,2,31.3,38.1,71.2,189.2,2,3.8,398,50.9,3,0,4,1305,37,8,11,0,2,0,38,6,0,193.2,203.6,3,0,0,0,,103,76,30.3,100.0,48.12,67.87,Steel,Johto
431,Lance_6013,Mahogany Town,Grass,Chikorita,4,34.6,41.0,59.3,183.5,2,3.0,526,59.0,2,0,3,1132,58,16,7,0,2,1,47,7,1,197.2,197.4,4,0,0,0,,105,49,19.5,79.97,39.21,96.33,Ice,Johto
432,Bugsy_1137,Cherrygrove City,Grass,Chikorita,1,22.9,23.0,33.5,125.1,2,0.8,268,51.8,3,0,8,1401,33,11,2,0,2,1,30,7,1,195.5,228.1,3,0,0,0,,89,40,15.9,100.0,7.68,49.04,None,Johto
433,Karen_5446,Cherrygrove City,Fire,Cyndaquil,2,45.7,53.6,44.2,259.6,3,5.2,461,44.3,3,1,5,1499,48,15,14,1,4,1,52,6,1,196.9,203.2,4,0,0,0,,82,64,25.5,60.56,23.69,81.35,None,Johto
434,Clair_1867,Violet City,Water,Totodile,3,21.8,26.4,69.1,140.8,1,4.4,279,45.5,1,0,2,604,32,4,9,0,3,0,31,7,2,174.9,188.7,1,0,0,0,,103,41,16.3,32.8,50.56,41.12,Flying,Johto
435,Tracey_4995,Olivine City,Water,Totodile,2,31.7,37.7,50.7,285.1,5,1.9,450,53.6,3,1,5,1549,40,17,11,0,3,0,40,5,0,211.8,218.3,4,0,0,0,,55,93,37.1,87.19,47.07,78.8,Steel,Johto
436,Giselle_4572,Ecruteak City,Water,Totodile,5,44.7,54.7,78.2,189.1,1,5.3,340,78.7,3,0,3,1203,30,7,1,0,1,0,33,5,2,138.3,140.3,6,0,0,0,,105,53,21.1,74.33,77.79,61.41,Ghost,Johto
437,Sabrina_3518,Olivine City,Fire,Cyndaquil,2,25.8,25.8,51.1,187.7,1,1.3,396,41.0,3,0,1,1541,39,11,10,0,4,3,37,6,1,147.3,162.9,2,0,0,0,,55,45,17.9,30.6,11.38,71.6,Steel,Johto
438,Stella_4204,Azalea Town,Water,Totodile,4,25.8,26.7,56.9,237.0,3,1.0,463,35.6,2,1,1,730,54,11,3,0,3,0,35,4,2,146.1,174.8,2,0,0,0,,63,60,23.9,20.08,17.43,92.77,Bug,Johto
439,Giovanni_7850,Cianwood City,Fire,Cyndaquil,3,32.6,44.2,62.0,144.2,4,2.9,302,60.8,4,0,3,1997,31,5,0,0,3,0,33,6,3,110.1,126.5,5,0,0,0,,78,32,12.7,58.07,57.01,47.66,Fighting,Johto
440,Blaine_4240,Cianwood City,Fire,Cyndaquil,1,53.1,58.1,65.9,148.2,4,7.7,410,62.2,1,0,2,702,39,12,10,1,0,0,42,8,0,148.2,163.7,6,0,0,0,,143,56,22.3,31.59,47.72,61.25,Fighting,Johto
441,Tracey_2254,Goldenrod City,Water,Totodile,3,32.0,34.2,58.7,143.8,4,1.0,334,72.4,2,0,5,1268,42,11,9,0,0,1,34,8,0,186.0,232.8,5,0,0,0,,93,42,16.7,93.01,71.76,62.06,Normal,Johto
442,Bugsy_4272,Cherrygrove City,Grass,Chikorita,3,22.8,28.8,59.0,98.2,2,1.2,103,65.3,3,0,9,1196,17,3,0,0,1,0,19,6,4,154.7,161.0,4,0,0,0,,69,35,13.9,100.0,17.77,11.34,None,Johto
443,Aya_9816,Olivine City,Fire,Cyndaquil,4,21.7,30.0,72.3,173.8,5,0.2,232,37.3,3,1,3,1140,23,3,4,0,3,1,20,6,2,152.0,158.9,2,0,0,0,,51,38,15.1,30.6,75.84,35.17,Steel,Johto
444,Will_4182,Violet City,Fire,Cyndaquil,3,19.6,22.2,53.0,116.7,1,0.6,126,43.7,2,0,4,558,8,5,3,0,3,2,18,5,0,164.5,182.7,3,0,0,0,,93,32,12.7,100.0,7.21,13.67,Flying,Johto
445,Daisy_3490,Violet City,Water,Totodile,2,22.5,30.5,65.2,258.1,6,0.2,311,66.3,3,1,4,1260,39,10,7,0,3,0,39,8,2,158.1,173.7,5,0,0,0,,63,62,24.7,77.65,68.09,43.96,Flying,Johto
446,Duplica_2515,New Bark Town,Fire,Cyndaquil,6,49.5,55.8,63.8,227.2,3,10.0,284,85.6,2,1,1,1102,44,5,6,0,2,2,30,6,2,170.2,199.0,6,0,0,0,,160,35,13.9,69.85,86.54,52.34,None,Johto
447,Gold_6336,Goldenrod City,Grass,Chikorita,4,26.9,27.4,57.5,90.2,5,2.0,47,58.1,3,0,2,1171,9,2,5,0,2,4,8,10,1,186.1,210.9,4,0,0,0,,103,8,3.2,100.0,29.79,7.55,Normal,Johto
448,Jasmine_1107,Mahogany Town,Fire,Cyndaquil,2,26.8,37.6,62.2,184.2,5,4.5,102,54.8,3,1,4,1261,14,3,5,0,2,2,15,7,1,153.9,198.3,4,0,0,0,,96,45,17.9,68.34,49.27,6.18,Ice,Johto
449,Will_3489,Violet City,Grass,Chikorita,4,22.9,24.9,52.1,194.5,3,1.8,383,66.6,2,1,5,1553,43,8,7,1,3,0,32,9,2,172.3,174.5,5,0,0,0,,49,59,23.5,72.68,46.63,74.81,Flying,Johto
450,Blaine_5592,Ecruteak City,Water,Totodile,4,35.0,37.1,63.8,120.1,4,2.8,195,68.9,3,0,4,1290,17,6,1,1,0,0,27,7,3,162.7,164.7,7,0,0,0,,83,41,16.3,89.42,55.54,31.16,Ghost,Johto
451,Blue_3539,Blackthorn City,Fire,Cyndaquil,5,36.3,38.5,45.8,219.1,5,2.6,302,64.5,3,1,6,1175,24,9,2,0,2,1,40,5,0,123.6,129.8,6,0,0,0,,97,31,12.4,79.83,45.82,40.61,Dragon,Johto
452,Brock_5513,Cianwood City,Fire,Cyndaquil,6,50.4,53.7,59.6,212.0,6,4.0,387,70.4,2,1,6,943,43,7,8,1,2,0,38,6,4,177.4,200.6,7,0,0,0,,103,38,15.1,100.0,55.39,73.74,Fighting,Johto
453,Bill_5748,New Bark Town,Fire,Cyndaquil,3,49.7,51.6,55.4,280.4,6,6.4,556,40.5,4,1,4,2401,51,12,10,0,3,1,61,11,0,182.7,216.5,5,0,0,0,,159,71,28.3,49.05,27.02,95.36,None,Johto
454,AJ_5779,Olivine City,Fire,Cyndaquil,2,50.0,51.0,78.3,198.0,1,6.5,271,51.6,3,1,2,1376,14,7,1,1,0,0,27,10,2,164.4,165.0,4,0,0,0,,96,27,10.8,42.75,66.06,24.47,Steel,Johto
455,Giselle_3753,Violet City,Water,Totodile,6,26.5,28.1,54.1,131.3,1,1.5,174,60.6,4,0,3,2065,31,1,3,0,2,0,22,9,2,173.4,179.5,3,0,0,0,,102,36,14.3,100.0,39.6,29.32,Flying,Johto
456,Blue_7825,Ecruteak City,Grass,Chikorita,2,55.6,57.2,52.8,219.9,2,9.8,330,60.2,2,1,2,1363,20,9,5,0,0,2,22,5,5,141.5,142.2,4,0,0,0,,133,39,15.5,36.54,38.27,30.27,Ghost,Johto
457,Duplica_4373,Olivine City,Fire,Cyndaquil,1,31.0,34.4,71.9,224.1,5,1.7,342,84.1,2,1,5,977,45,10,10,0,4,1,37,8,1,177.8,179.0,6,0,0,0,,130,59,23.5,100.0,66.9,70.92,Steel,Johto
458,Jasmine_4472,Violet City,Fire,Cyndaquil,6,53.1,56.0,61.9,178.1,4,11.3,361,66.1,4,1,7,1433,24,9,12,1,2,3,37,6,4,206.4,255.0,7,0,0,0,,150,53,21.1,96.06,40.96,43.19,Flying,Johto
459,Falkner_6679,Cherrygrove City,Fire,Cyndaquil,6,21.9,26.8,83.4,244.4,1,1.1,416,55.5,1,1,3,483,39,9,9,0,0,1,42,6,0,174.2,185.2,2,0,0,0,,78,36,14.3,22.04,71.25,67.48,None,Johto
460,Aya_8325,Blackthorn City,Water,Totodile,6,19.2,21.0,93.5,95.5,1,2.5,88,77.7,2,0,3,789,23,4,2,0,0,0,16,10,2,143.4,148.5,3,0,0,0,,124,28,11.2,98.02,64.44,9.68,Dragon,Johto
461,Gary_5200,Mahogany Town,Water,Totodile,6,49.2,50.1,47.7,163.9,4,9.2,423,60.4,2,0,1,838,48,5,7,0,1,0,34,3,3,162.4,165.2,7,0,0,0,,124,43,17.1,45.69,31.72,53.73,Ice,Johto
462,Janine_1725,Violet City,Water,Totodile,2,31.9,49.9,59.5,227.2,1,3.8,356,52.3,2,1,5,1274,45,8,3,0,1,0,46,5,1,204.2,208.5,3,0,0,0,,99,33,13.1,85.54,45.85,53.02,Flying,Johto
463,Koji_8337,Goldenrod City,Fire,Cyndaquil,5,26.3,50.9,55.6,136.4,6,0.5,258,60.5,2,0,3,1055,23,9,7,0,3,0,27,6,2,190.6,229.5,6,0,0,0,,81,12,4.8,93.34,26.67,58.33,Normal,Johto
464,Casey_6846,Mahogany Town,Water,Totodile,6,49.3,55.1,74.4,129.8,2,8.0,290,67.6,3,0,2,1051,35,7,5,0,1,1,34,5,0,171.9,219.0,5,0,0,0,,144,24,9.6,30.43,71.56,48.88,Ice,Johto
465,Surge_8308,New Bark Town,Fire,Cyndaquil,3,38.3,39.9,64.2,212.3,4,4.7,151,43.8,1,1,2,589,14,4,0,0,2,0,20,8,1,130.7,131.5,2,0,0,0,,83,26,10.4,32.15,73.73,22.21,None,Johto
466,Casey_9752,Azalea Town,Fire,Cyndaquil,4,23.6,26.3,45.0,176.9,3,2.7,294,43.0,3,1,2,1413,37,6,2,1,2,0,22,4,3,130.4,143.7,2,0,0,0,,92,35,13.9,57.57,9.62,47.28,Bug,Johto
467,Crystal_1233,Mahogany Town,Fire,Cyndaquil,5,42.0,59.6,60.4,229.7,1,5.4,494,54.7,1,1,6,817,57,23,14,0,2,0,43,2,1,184.9,198.6,3,0,0,0,,55,66,26.3,39.8,30.57,86.1,Ice,Johto
468,Erika_6522,Cherrygrove City,Fire,Cyndaquil,3,28.9,33.2,52.2,145.4,3,1.4,256,35.0,2,0,3,969,34,5,8,0,0,1,24,12,0,133.3,141.3,2,0,0,0,,86,36,14.3,28.89,11.67,32.26,None,Johto
469,James_6074,Goldenrod City,Fire,Cyndaquil,4,37.8,71.0,51.2,277.0,1,3.8,545,48.8,4,1,3,1609,48,12,9,0,2,0,46,5,2,181.0,197.0,2,0,0,0,,118,37,14.7,52.42,39.98,91.02,Normal,Johto
470,Jasmine_6403,Ecruteak City,Water,Totodile,3,75.8,78.8,41.2,265.8,2,15.0,340,66.3,3,1,7,1516,23,12,9,0,1,0,36,6,2,190.6,208.8,7,0,0,0,,153,73,29.1,100.0,12.94,44.28,Ghost,Johto
471,Pryce_1840,Goldenrod City,Grass,Chikorita,5,31.4,31.9,63.4,140.7,1,1.7,478,46.9,3,0,8,1436,45,12,3,0,1,0,39,6,4,171.3,171.8,2,0,0,0,,86,60,23.9,98.64,19.43,87.16,Normal,Johto
472,Koga_8248,Cianwood City,Water,Totodile,4,56.1,73.0,77.0,239.2,2,9.6,272,65.9,3,1,2,1529,29,6,6,0,2,1,27,6,3,148.3,176.7,6,0,0,0,,169,19,7.6,26.2,59.17,36.64,Fighting,Johto
473,Lara_2126,Goldenrod City,Grass,Chikorita,4,57.7,67.8,73.9,220.2,2,8.2,547,61.8,3,1,7,906,61,7,12,1,3,0,39,12,0,191.6,200.8,6,0,0,0,,99,83,33.1,66.93,59.1,97.62,Normal,Johto
474,Brock_8360,Ecruteak City,Grass,Chikorita,6,41.5,44.1,56.9,153.3,4,3.5,414,42.7,2,0,2,775,57,7,7,0,0,0,44,3,2,168.7,181.6,3,0,0,0,,114,36,14.3,32.64,50.2,75.88,Ghost,Johto
475,Crystal_1095,New Bark Town,Fire,Cyndaquil,6,60.9,62.5,49.4,213.0,3,15.0,380,77.3,4,1,9,1618,23,10,14,0,3,0,39,4,1,165.6,173.0,7,0,0,0,,194,49,19.5,91.81,25.92,45.53,None,Johto
476,Dario_5098,Olivine City,Water,Totodile,2,30.0,34.2,75.0,187.2,6,1.8,494,68.7,2,0,5,1217,45,14,11,0,0,0,34,6,3,144.8,147.5,5,0,0,0,,95,63,25.1,63.48,99.71,88.0,Steel,Johto
477,Koji_4941,Violet City,Water,Totodile,2,34.7,41.7,67.2,245.9,3,1.0,403,62.2,3,1,1,1335,53,14,12,1,0,2,48,2,2,147.0,186.7,5,0,0,0,,73,58,23.1,61.58,77.29,67.03,Flying,Johto
478,Lance_6046,Olivine City,Fire,Cyndaquil,6,31.1,31.7,73.6,132.3,2,1.5,367,72.5,1,0,10,285,48,11,6,0,0,0,43,6,3,187.7,203.7,4,0,0,0,,95,57,22.7,93.13,83.7,70.78,Steel,Johto
479,Tracey_9945,Azalea Town,Water,Totodile,3,31.0,63.5,85.6,146.2,4,2.6,319,68.4,1,0,6,589,33,4,9,0,3,0,34,6,0,165.4,196.3,4,0,0,0,,109,43,17.1,98.78,82.31,43.42,Bug,Johto
480,Aya_6950,Violet City,Fire,Cyndaquil,6,44.9,45.6,58.0,205.6,5,5.9,361,40.7,2,1,7,1274,32,11,8,0,3,0,36,4,1,166.3,173.7,4,0,0,0,,99,62,24.7,31.72,45.97,61.33,Flying,Johto
481,Gary_1315,Ecruteak City,Fire,Cyndaquil,6,25.3,35.9,44.3,101.5,4,1.4,89,53.8,2,0,4,985,15,3,7,0,0,0,14,13,3,151.7,167.8,4,0,0,0,,73,27,10.8,86.96,3.32,19.01,Ghost,Johto
482,Pryce_1541,Cherrygrove City,Water,Totodile,3,32.5,71.5,64.0,129.1,3,2.9,212,75.0,3,0,2,1315,21,5,7,0,2,0,31,4,0,127.6,144.2,5,0,0,0,,133,31,12.4,45.3,92.57,22.93,None,Johto
483,Brock_1473,Cherrygrove City,Grass,Chikorita,4,37.3,44.9,52.7,183.8,1,2.8,472,53.4,3,1,5,1555,46,14,6,0,2,1,48,10,3,178.1,195.2,4,0,0,0,,80,66,26.3,93.4,0.02,77.94,None,Johto
484,Falkner_5925,Cherrygrove City,Water,Totodile,3,52.4,60.0,60.2,267.0,4,7.0,476,78.3,2,1,1,1343,65,9,13,0,3,0,48,8,2,143.6,168.3,7,0,0,0,,141,54,21.5,80.89,55.3,77.82,None,Johto
485,Surge_2050,Azalea Town,Water,Totodile,5,38.7,58.6,52.4,150.0,4,5.0,156,45.6,2,0,8,833,25,1,3,0,3,0,16,1,3,160.6,168.4,3,0,0,0,,92,33,13.1,48.63,11.24,21.65,Bug,Johto
486,Koga_6133,Goldenrod City,Grass,Chikorita,6,45.1,45.1,57.6,208.0,1,6.9,264,52.3,4,1,2,1871,40,6,13,1,2,1,32,5,0,167.9,195.0,4,0,0,0,,141,35,13.9,52.16,41.59,38.58,Normal,Johto
487,Falkner_4438,Cianwood City,Fire,Cyndaquil,5,38.7,46.0,58.8,197.5,1,2.5,256,45.8,2,1,5,1109,23,3,9,0,2,0,28,8,1,132.1,153.2,2,0,0,0,,90,39,15.5,35.63,29.21,40.43,Fighting,Johto
488,Samurai_4935,Violet City,Water,Totodile,3,36.6,41.3,66.8,245.9,6,5.6,336,75.4,3,1,3,1118,56,10,10,0,3,1,33,9,2,145.9,162.5,7,0,0,0,,130,40,15.9,83.5,84.98,60.51,Flying,Johto
489,Aya_7776,Azalea Town,Grass,Chikorita,2,44.6,53.8,71.8,239.1,2,0.3,485,64.2,2,1,4,129,34,14,5,0,2,2,51,8,0,144.1,151.0,5,0,0,0,,83,37,14.7,83.74,86.37,92.7,Bug,Johto
490,Agatha_9689,Ecruteak City,Water,Totodile,5,48.9,55.3,56.7,128.2,1,9.1,230,70.5,2,0,4,976,29,9,5,1,0,0,30,4,2,145.0,152.1,5,0,0,0,,172,31,12.4,79.98,41.02,29.32,Ghost,Johto
491,Jessie_4126,Olivine City,Grass,Chikorita,6,43.3,54.6,67.7,177.3,2,3.9,274,46.5,2,1,3,1360,31,6,5,0,0,0,26,3,1,144.5,159.7,3,0,0,0,,98,21,8.4,34.38,80.51,45.0,Steel,Johto
492,Clair_2398,Ecruteak City,Fire,Cyndaquil,4,17.7,18.9,81.0,127.4,5,2.6,288,74.4,3,0,8,1151,34,5,2,1,0,1,26,7,2,184.3,199.2,5,0,0,0,,76,47,18.7,88.65,88.29,37.31,Ghost,Johto
493,Whitney_9217,Violet City,Grass,Chikorita,2,20.1,20.9,56.5,162.9,5,2.4,146,50.6,3,1,5,1134,12,3,2,0,1,0,12,4,1,138.2,144.9,2,0,0,0,,54,36,14.3,84.48,42.01,13.5,Flying,Johto
494,Green_5257,Olivine City,Fire,Cyndaquil,6,34.4,40.4,66.9,182.5,4,1.7,321,47.2,1,1,4,573,46,11,9,0,1,0,36,3,0,144.0,146.4,3,0,0,0,,36,43,17.1,33.17,58.9,57.64,Steel,Johto
495,Jessie_1183,Violet City,Fire,Cyndaquil,4,26.1,27.0,74.0,120.9,3,2.1,132,59.4,4,0,4,1779,15,5,0,0,0,1,20,4,0,174.5,196.8,3,0,0,0,,129,31,12.4,69.37,78.82,11.5,Flying,Johto
496,James_3313,Cianwood City,Fire,Cyndaquil,3,33.1,33.1,51.2,212.9,3,4.5,384,47.7,3,1,1,1814,34,10,4,0,0,0,34,2,2,172.2,175.4,3,0,0,0,,103,15,6.0,26.39,8.84,58.5,Fighting,Johto
497,Tracey_5577,Goldenrod City,Grass,Chikorita,3,31.1,40.0,76.6,95.0,2,3.0,154,69.0,3,0,8,1829,29,5,3,0,1,1,21,6,1,150.9,157.3,4,0,0,0,,79,26,10.4,68.93,79.34,18.84,Normal,Johto
498,Misty_4407,Ecruteak City,Water,Totodile,6,24.1,26.3,54.4,110.0,2,1.0,203,61.1,1,0,5,104,28,4,6,0,3,0,17,7,2,175.7,180.5,3,0,0,0,,65,27,10.8,93.54,8.83,43.67,Ghost,Johto
499,Agatha_5258,New Bark Town,Fire,Cyndaquil,3,38.6,39.8,80.2,213.1,2,3.6,553,83.8,2,1,7,1236,56,13,9,0,0,0,52,2,1,171.4,200.6,6,0,0,0,,126,74,29.5,53.21,81.96,98.52,None,Johto
500,James_1850,Cianwood City,Grass,Chikorita,2,27.5,49.9,70.3,154.3,2,1.3,407,97.4,2,0,3,965,42,21,7,0,0,0,35,7,1,195.7,200.7,7,0,0,0,,66,73,29.1,100.0,71.49,78.43,Fighting,Johto
501,Morty_4521,Cherrygrove City,Fire,Cyndaquil,6,25.9,31.5,70.7,213.4,6,1.8,386,63.8,1,1,5,645,41,8,8,0,0,0,42,7,2,155.7,188.1,5,0,0,0,,92,60,23.9,64.57,63.17,67.54,None,Johto
502,Bill_1438,Blackthorn City,Grass,Chikorita,4,29.5,58.2,82.8,120.6,2,1.2,140,51.6,3,0,1,979,20,4,5,0,1,1,19,5,0,132.7,144.5,3,0,0,0,,73,18,7.2,26.96,92.23,33.38,Dragon,Johto
503,James_1747,Mahogany Town,Water,Totodile,3,34.6,37.7,70.4,221.2,3,1.1,540,44.9,3,1,3,1273,49,14,11,0,2,0,59,7,4,157.6,159.3,3,0,0,0,,118,41,16.3,41.28,45.38,96.1,Ice,Johto
504,Chuck_9146,Ecruteak City,Grass,Chikorita,6,30.4,38.8,48.6,256.8,4,1.3,506,50.6,3,1,8,1557,66,11,7,1,1,0,49,11,1,168.4,196.3,4,0,0,0,,53,60,23.9,76.43,7.58,89.44,Ghost,Johto
505,Lorelei_1486,Olivine City,Water,Totodile,4,43.1,44.5,74.7,153.4,6,6.4,218,69.0,2,0,5,1084,29,4,14,0,3,1,29,3,1,135.5,142.5,6,0,0,0,,131,31,12.4,36.0,85.14,39.43,Steel,Johto
506,Gold_9583,Cianwood City,Fire,Cyndaquil,2,28.0,48.1,68.4,155.6,1,1.3,389,78.4,3,0,6,1180,44,11,8,0,2,1,40,5,2,165.6,177.7,5,0,0,0,,83,63,25.1,85.36,68.22,70.4,Fighting,Johto
507,Agatha_7273,Violet City,Fire,Cyndaquil,2,38.2,39.2,77.9,197.1,3,3.4,398,75.3,3,1,3,1491,43,12,5,0,1,0,34,5,0,137.3,161.3,6,0,0,0,,121,55,21.9,34.36,92.69,65.69,Flying,Johto
508,Giovanni_8046,Olivine City,Water,Totodile,4,32.3,43.4,75.4,164.8,4,3.0,467,74.0,2,0,5,974,55,19,10,0,1,1,37,3,2,170.5,182.0,5,0,0,0,,64,64,25.5,80.05,69.49,92.07,Steel,Johto
509,Clair_8486,Ecruteak City,Fire,Cyndaquil,4,36.1,37.3,43.3,196.1,4,1.4,325,48.1,4,1,2,1806,30,9,6,0,6,1,32,6,0,172.0,176.1,4,0,0,0,,106,45,17.9,87.1,22.57,71.01,Ghost,Johto
510,Crystal_6904,Violet City,Water,Totodile,4,30.0,41.2,67.8,230.0,1,3.7,325,56.1,2,1,2,1020,41,8,9,0,1,1,30,4,3,121.1,127.2,4,0,0,0,,122,48,19.1,24.22,67.54,62.14,Flying,Johto
511,Duplica_7494,Olivine City,Fire,Cyndaquil,2,27.8,33.5,73.9,135.2,3,1.9,218,63.1,3,0,3,813,24,9,8,1,3,0,26,5,3,191.5,213.4,4,0,0,0,,63,35,13.9,78.07,93.67,28.13,Steel,Johto
512,Misty_2376,Violet City,Grass,Chikorita,3,30.8,31.9,73.2,148.1,1,1.7,382,62.4,3,0,4,1352,43,7,8,0,1,1,42,6,0,138.9,160.6,4,0,0,0,,95,46,18.3,59.57,67.33,67.79,Flying,Johto
513,Todd_9474,Cherrygrove City,Water,Totodile,2,19.7,23.6,66.1,149.4,4,2.4,127,53.3,2,1,3,741,25,4,0,1,1,0,17,4,0,136.6,144.9,3,0,0,0,,70,11,4.4,31.59,78.7,11.2,None,Johto
514,Misty_6714,Ecruteak City,Water,Totodile,2,42.4,66.5,61.3,217.8,1,4.3,357,64.2,4,1,6,1755,45,7,13,0,3,0,33,6,3,151.6,152.1,4,0,0,0,,107,47,18.7,71.34,48.78,67.15,Ghost,Johto
515,Bugsy_8777,New Bark Town,Grass,Chikorita,5,29.2,34.5,70.8,217.8,2,3.0,224,64.9,3,1,1,1167,34,9,4,0,1,0,25,6,2,132.1,139.5,3,0,0,0,,42,30,12.0,42.7,85.36,29.09,None,Johto
516,Morty_5773,Blackthorn City,Water,Totodile,4,19.7,28.5,60.7,241.7,4,0.3,201,67.2,1,1,5,869,22,6,4,0,0,0,20,9,1,123.0,127.7,4,0,0,0,,54,38,15.1,96.67,91.78,32.02,Dragon,Johto
517,Gold_8226,Azalea Town,Water,Totodile,3,44.9,77.6,38.9,171.2,1,7.2,476,44.7,2,0,2,1133,43,6,10,0,5,0,43,3,6,126.6,157.9,3,0,0,0,,90,57,22.7,30.38,18.25,77.55,Bug,Johto
518,Richie_2228,Ecruteak City,Fire,Cyndaquil,1,24.1,30.4,75.7,130.0,1,1.3,123,64.4,2,0,5,1251,9,6,3,0,4,0,12,10,1,145.3,159.7,2,0,0,0,,44,50,19.9,68.26,85.75,6.48,Ghost,Johto
519,Joe_7346,Violet City,Fire,Cyndaquil,1,42.8,44.8,62.7,193.7,3,4.4,473,62.5,3,1,7,1792,48,9,10,0,2,0,48,4,2,158.3,164.2,4,0,0,0,,92,63,25.1,70.97,81.72,94.31,Flying,Johto
520,Koga_9298,Azalea Town,Water,Totodile,2,45.2,51.0,61.4,192.7,2,7.1,379,61.9,3,0,4,1435,44,9,11,0,1,0,37,6,2,192.9,221.7,6,0,0,0,,100,50,19.9,98.7,35.35,70.62,Bug,Johto
521,Gold_1274,Olivine City,Water,Totodile,6,54.3,55.5,44.4,243.1,5,13.2,168,69.8,2,1,5,793,16,6,4,0,1,0,18,4,2,159.0,161.1,5,0,0,0,,203,33,13.1,100.0,18.24,16.24,Steel,Johto
522,James_9574,New Bark Town,Fire,Cyndaquil,4,25.5,36.0,84.8,167.5,4,0.4,284,65.8,1,0,5,282,44,11,10,0,0,0,31,8,0,175.9,235.9,5,0,0,0,,28,39,15.5,69.43,86.29,66.4,None,Johto
523,Stella_8200,Goldenrod City,Water,Totodile,4,37.2,41.3,60.9,201.5,1,2.3,512,61.3,4,1,8,1669,45,9,7,1,1,1,42,10,2,192.2,217.0,4,0,0,0,,74,69,27.5,100.0,8.48,90.71,Normal,Johto
524,Crystal_8043,Goldenrod City,Grass,Chikorita,6,26.8,35.5,41.9,170.4,3,1.6,174,62.4,4,1,3,1713,28,6,4,0,2,0,22,3,6,170.3,173.2,3,0,0,0,,57,44,17.5,40.13,41.02,21.4,Normal,Johto
525,Dario_1165,Olivine City,Fire,Cyndaquil,2,25.5,27.7,76.3,212.2,4,1.7,446,66.7,2,1,3,1311,62,7,9,0,0,0,34,4,2,166.1,167.6,3,0,0,0,,76,53,21.1,74.13,65.37,92.12,Steel,Johto
526,Silver_5778,Azalea Town,Water,Totodile,1,39.0,48.6,76.5,117.3,4,5.7,277,74.9,2,0,5,999,25,3,5,0,2,0,27,5,0,158.5,165.6,6,0,0,0,,97,57,22.7,94.16,31.67,55.17,Bug,Johto
527,Tracey_1742,Goldenrod City,Water,Totodile,4,36.1,36.9,67.7,140.0,1,0.2,423,63.1,3,0,4,1696,60,9,4,0,1,0,45,6,2,152.8,163.7,4,0,0,0,,78,57,22.7,47.3,61.95,82.68,Normal,Johto
528,Pryce_4836,Ecruteak City,Grass,Chikorita,6,31.4,36.0,97.1,163.5,3,2.0,341,70.1,2,0,1,790,45,13,5,0,0,2,49,4,2,167.6,174.4,4,0,0,0,,84,49,19.5,26.31,97.77,75.47,Ghost,Johto
529,Gary_5476,Ecruteak City,Fire,Cyndaquil,6,58.2,58.3,59.8,256.0,4,11.8,423,75.7,2,1,8,1201,38,11,5,0,1,2,50,8,1,169.6,171.0,7,0,0,0,,140,60,23.9,100.0,48.48,58.61,Ghost,Johto
