trainer_id,trainer_name,hometown,starter_type,starter_species,team_size,team_level_avg,team_level_max,team_avg_iv_total,team_avg_ev_total,type_diversity,trainer_experience,play_hours,strategy_score,wealth,cave_training,safari_zone_visits,dept_store_spending,potions_purchased,revives_used,tm_count,exp_share_used,held_item_count,rare_candy_used,gym_pokemon_center_visits,fishing_attempts,traded_pokemon_count,team_happiness_avg,team_friendship_max,badges,elite_four_attempted,elite_four_wins,champion_defeated,hall_of_fame_time,total_battles_won,total_pokemon_caught,pokedex_completion,patience,natural_talent,dedication,hometown_gym_type,region
105,Ash_9131,Pewter City,Fire,Charmander,6,63.3,64.3,80.9,238.9,3,12.9,343,80.9,3,1,3,1784,35,10,6,1,0,0,49,8,2,153.6,154.2,8,1,1,1,371.0,225,52,34.4,91.13,85.64,24.59,Rock,Kanto
106,Koji_3813,Saffron City,Fire,Charmander,4,35.2,39.7,50.9,193.9,1,0.2,285,34.1,3,1,6,2041,41,6,6,0,2,0,41,2,0,123.5,130.5,1,0,0,0,,10,57,37.7,64.24,3.74,59.95,Psychic,Kanto
107,Koji_3594,Cerulean City,Water,Squirtle,3,38.4,44.6,46.7,265.4,1,3.2,224,32.8,2,1,3,1034,23,11,5,1,3,1,35,1,1,94.8,109.0,2,0,0,0,,51,36,23.8,53.72,14.25,29.1,Water,Kanto
108,Todd_2246,Pallet Town,Water,Squirtle,6,30.3,40.2,61.6,168.2,2,2.7,486,39.0,1,0,4,820,53,12,14,1,2,0,54,4,1,142.5,158.8,2,0,0,0,,39,50,33.1,40.41,19.37,79.62,None,Kanto
109,Red_3415,Cerulean City,Grass,Bulbasaur,5,35.1,38.0,83.0,266.6,1,5.2,367,81.2,1,1,5,456,48,10,11,0,0,2,38,8,1,133.0,133.2,4,0,0,0,,107,64,42.4,80.52,86.46,55.03,Water,Kanto
110,Gary_7839,Pallet Town,Fire,Charmander,6,22.2,22.5,77.4,245.7,1,0.4,208,70.6,1,1,4,301,26,5,4,1,2,0,34,4,2,161.1,162.2,4,0,0,0,,57,34,22.5,71.78,72.85,10.77,None,Kanto
111,Green_4688,Vermilion City,Fire,Charmander,5,28.7,45.3,71.6,245.0,5,0.3,351,43.0,3,1,2,1937,53,10,11,0,2,0,53,5,0,101.4,103.1,3,0,0,0,,117,43,28.5,17.45,94.05,57.21,Electric,Kanto
112,Bill_8401,Pewter City,Fire,Charmander,5,41.8,59.3,85.4,263.7,6,5.7,229,83.3,4,1,3,2339,39,5,11,0,2,2,33,10,1,115.9,150.5,6,0,0,0,,167,57,37.7,71.78,97.16,29.34,Rock,Kanto
113,James_2414,Cinnabar Island,Water,Squirtle,3,32.4,47.5,72.3,130.7,1,3.1,276,48.3,4,0,3,1955,24,9,9,0,2,3,38,4,4,118.9,124.5,2,0,0,0,,108,28,18.5,58.28,59.75,38.42,Fire,Kanto
114,Karen_8007,Lavender Town,Water,Squirtle,4,25.0,26.0,70.2,95.8,6,0.9,182,66.7,3,0,7,1751,26,8,2,0,1,0,21,6,0,125.5,136.5,5,0,0,0,,87,39,25.8,86.04,99.18,17.89,Ghost,Kanto
115,Brock_4307,Lavender Town,Fire,Charmander,3,41.6,41.8,77.8,286.0,3,0.5,500,37.2,3,1,0,1901,60,11,17,0,1,0,49,2,2,151.2,171.7,3,0,0,0,,24,64,42.4,6.84,87.89,94.18,Ghost,Kanto
116,Koga_2116,Lavender Town,Water,Squirtle,4,10.8,16.4,72.2,136.5,5,1.3,22,66.3,3,0,1,1168,8,3,5,0,2,1,9,4,1,123.0,133.7,3,0,0,0,,4,28,18.5,47.9,98.72,5.15,Ghost,Kanto
117,Giselle_3986,Vermilion City,Fire,Charmander,3,39.9,45.1,79.7,159.0,4,5.6,249,73.6,3,0,4,1930,46,9,12,0,4,0,41,3,1,133.3,154.7,6,0,0,0,,75,63,41.7,91.84,91.4,35.67,Electric,Kanto
118,AJ_9062,Viridian City,Fire,Charmander,5,28.0,34.3,85.3,226.3,5,0.6,145,37.3,3,1,2,1033,21,2,1,0,2,1,26,9,1,119.9,129.4,3,0,0,0,,72,25,16.6,5.32,96.1,17.88,Ground,Kanto
119,Bruno_6895,Cerulean City,Grass,Bulbasaur,5,67.0,89.9,52.0,235.0,3,15.0,364,31.0,3,1,0,1801,29,8,11,1,0,0,37,2,0,156.5,168.1,3,0,0,0,,176,52,34.4,11.54,16.59,25.45,Water,Kanto
120,Will_6531,Fuchsia City,Fire,Charmander,1,26.4,29.8,53.9,70.5,1,0.7,75,29.3,1,0,2,0,13,2,0,0,1,1,11,4,2,101.8,132.3,1,0,0,0,,52,4,2.6,35.01,13.88,6.97,Poison,Kanto
121,Yellow_8836,Fuchsia City,Water,Squirtle,6,62.0,65.8,43.4,266.4,4,9.8,497,64.5,4,1,3,2644,52,4,14,1,2,0,56,8,2,170.1,191.7,6,0,0,0,,162,60,39.7,99.16,7.9,72.81,Poison,Kanto
122,Blue_3708,Pewter City,Water,Squirtle,6,47.7,52.9,79.1,223.7,1,2.6,426,44.3,4,0,1,2093,42,11,10,1,3,1,63,4,0,150.6,150.8,4,0,0,0,,97,77,51.0,35.07,75.48,71.07,Rock,Kanto
123,Lorelei_5184,Viridian City,Grass,Bulbasaur,3,34.4,37.8,78.6,120.1,2,5.2,88,73.8,2,0,1,1513,8,1,7,0,4,0,14,1,3,134.3,136.9,5,0,0,0,,112,28,18.5,13.72,97.88,3.44,Ground,Kanto
124,Dario_2162,Celadon City,Grass,Bulbasaur,6,49.6,59.7,50.6,252.8,3,6.3,301,60.6,3,1,4,1158,39,4,7,0,0,2,31,4,2,181.8,186.8,5,0,0,0,,114,49,32.5,82.92,18.67,31.32,Grass,Kanto
125,Janine_2468,Saffron City,Water,Squirtle,2,52.8,57.6,61.1,258.3,2,5.1,479,58.8,3,1,1,1503,59,12,10,0,4,1,55,1,2,160.8,162.0,6,0,0,0,,125,56,37.1,47.66,60.25,74.18,Psychic,Kanto
126,Whitney_9695,Lavender Town,Fire,Charmander,4,23.5,26.8,48.7,218.3,1,1.4,426,59.7,2,0,5,1167,43,14,13,1,2,2,64,3,0,125.5,132.6,3,0,0,0,,117,60,39.7,71.79,11.5,74.09,Ghost,Kanto
127,Karen_7226,Fuchsia City,Fire,Charmander,3,25.3,29.8,63.4,189.8,2,1.3,232,50.9,4,1,4,1770,26,13,8,1,1,1,38,5,1,146.1,157.2,3,0,0,0,,99,44,29.1,50.88,54.52,34.13,Poison,Kanto
128,Sabrina_3626,Vermilion City,Water,Squirtle,6,40.1,50.1,53.3,125.9,3,5.5,243,48.7,2,0,3,1152,19,5,9,0,2,0,28,5,2,126.6,139.4,3,0,0,0,,140,37,24.5,95.47,28.03,34.36,Electric,Kanto
129,Clair_5569,Viridian City,Fire,Charmander,3,33.5,66.3,88.3,304.9,4,1.2,507,63.4,2,1,3,1619,64,6,7,0,2,0,56,7,1,159.1,172.9,5,0,0,0,,86,69,45.7,35.23,74.06,84.77,Ground,Kanto
130,Casey_1630,Fuchsia City,Grass,Bulbasaur,3,24.4,31.9,58.4,192.7,4,0.5,73,38.7,4,1,7,1908,11,4,0,0,3,1,17,4,2,140.5,174.0,2,0,0,0,,80,38,25.2,60.07,34.85,1.13,Poison,Kanto
131,Chuck_2087,Vermilion City,Water,Squirtle,4,25.6,37.5,81.4,205.1,5,4.0,224,68.0,3,1,3,1385,9,8,6,0,2,2,39,4,1,126.7,137.0,5,0,0,0,,153,44,29.1,23.6,97.22,11.91,Electric,Kanto
132,Richie_4315,Cinnabar Island,Grass,Bulbasaur,3,32.4,45.1,75.7,254.1,3,1.5,421,45.1,3,1,2,1418,46,13,6,0,2,2,40,5,0,129.7,134.3,3,0,0,0,,79,62,41.1,9.4,80.07,67.96,Fire,Kanto
133,Sabrina_9196,Vermilion City,Fire,Charmander,3,36.3,37.7,49.9,138.1,4,4.3,244,47.2,2,0,2,934,36,8,6,0,3,0,46,6,0,132.8,140.1,4,0,0,0,,155,52,34.4,58.57,41.55,33.05,Electric,Kanto
134,Duplica_8260,Vermilion City,Grass,Bulbasaur,4,29.1,31.4,39.9,110.5,1,0.4,49,26.6,1,0,6,217,7,2,6,0,2,1,18,9,1,125.5,130.4,1,0,0,0,,80,27,17.9,65.71,13.65,10.89,Electric,Kanto
135,Morty_3030,Vermilion City,Grass,Bulbasaur,6,42.1,47.8,59.5,281.7,1,2.2,564,60.9,4,1,6,2458,68,10,16,1,3,1,71,8,0,195.3,208.5,5,0,0,0,,101,94,62.3,89.55,20.42,90.93,Electric,Kanto
136,Daisy_3964,Vermilion City,Fire,Charmander,5,23.0,32.7,84.7,126.2,1,0.8,313,37.9,2,0,0,1279,50,8,10,0,2,1,46,2,1,122.6,124.6,1,0,0,0,,91,44,29.1,14.63,67.9,59.02,Electric,Kanto
137,Silver_3363,Celadon City,Water,Squirtle,4,29.3,31.8,73.0,198.9,2,0.0,219,62.9,4,0,11,2220,38,10,12,0,2,0,35,11,1,147.0,154.1,5,0,0,0,,53,42,27.8,91.24,80.14,37.94,Grass,Kanto
138,Aya_4351,Cinnabar Island,Fire,Charmander,6,37.9,52.8,55.8,187.9,3,1.5,430,40.6,4,1,4,2456,49,13,8,0,1,1,60,2,0,130.2,141.3,2,0,0,0,,15,67,44.4,53.53,32.84,70.04,Fire,Kanto
139,Tracey_4136,Cinnabar Island,Water,Squirtle,2,32.5,32.7,65.3,119.1,2,3.8,295,69.5,1,0,3,820,52,6,9,0,0,0,48,10,4,115.1,129.8,5,0,0,0,,124,28,18.5,99.14,60.8,39.06,Fire,Kanto
140,Whitney_3906,Saffron City,Grass,Bulbasaur,2,32.3,32.9,73.3,267.6,3,1.0,237,47.7,3,1,1,1724,37,3,6,0,3,1,30,7,3,139.6,147.6,4,0,0,0,,33,47,31.1,49.72,75.44,34.51,Psychic,Kanto
141,Blaine_2071,Pewter City,Water,Squirtle,4,69.5,72.2,71.6,178.8,4,15.0,265,49.2,3,1,1,1295,25,8,8,0,0,1,27,4,3,130.5,171.8,6,0,0,0,,212,29,19.2,3.87,54.92,6.15,Rock,Kanto
142,Blaine_8137,Cerulean City,Grass,Bulbasaur,3,25.7,29.6,46.6,245.8,1,0.0,445,25.1,4,1,0,2086,57,15,9,0,0,2,61,3,1,177.6,188.7,1,0,0,0,,44,67,44.4,0.85,5.85,68.61,Water,Kanto
143,Will_6898,Celadon City,Grass,Bulbasaur,6,27.6,30.8,72.5,245.6,1,1.4,110,69.1,2,1,5,1178,18,2,1,0,1,1,13,8,0,128.6,136.6,4,0,0,0,,88,35,23.2,88.17,44.84,14.17,Grass,Kanto
144,Koga_6775,Vermilion City,Fire,Charmander,3,22.8,31.3,76.0,109.3,3,0.9,142,60.4,2,0,8,726,21,3,3,0,3,1,25,7,2,126.7,130.9,3,0,0,0,,81,44,29.1,81.67,66.72,6.01,Electric,Kanto
145,Casey_3762,Lavender Town,Fire,Charmander,5,41.0,48.3,70.9,208.3,6,5.2,356,67.9,2,1,6,778,44,8,16,0,1,1,37,8,0,167.7,169.9,7,0,0,0,,132,57,37.7,86.14,60.69,63.88,Ghost,Kanto
146,Blaine_2217,Pallet Town,Grass,Bulbasaur,5,48.2,48.8,55.6,146.1,1,4.8,154,60.5,4,0,6,1996,5,3,4,1,0,1,21,4,4,128.7,128.9,5,0,0,0,,89,38,25.2,95.37,43.37,12.8,None,Kanto
147,AJ_5545,Pewter City,Water,Squirtle,3,16.7,18.5,105.2,152.8,4,0.4,291,72.0,2,0,5,1362,20,11,7,1,3,1,33,7,0,155.8,162.8,5,0,0,0,,34,62,41.1,68.39,76.22,35.15,Rock,Kanto
148,Joe_9975,Lavender Town,Fire,Charmander,3,18.1,19.3,51.7,80.0,6,1.7,129,44.9,3,0,2,1631,1,5,1,1,3,2,22,4,2,121.9,220.7,3,0,0,0,,84,23,15.2,21.57,40.75,5.79,Ghost,Kanto
149,Agatha_8932,Saffron City,Water,Squirtle,5,36.3,47.6,56.6,230.4,3,2.0,267,56.5,3,1,7,1707,36,7,7,1,2,1,38,8,1,182.5,209.1,4,0,0,0,,78,50,33.1,55.97,28.94,24.46,Psychic,Kanto
150,Lorelei_6443,Viridian City,Grass,Bulbasaur,6,46.4,60.5,42.5,166.5,1,6.0,458,41.7,3,0,0,1661,67,11,3,0,2,2,47,3,0,118.3,136.3,3,0,0,0,,102,64,42.4,26.44,13.69,57.33,Ground,Kanto
151,Janine_5548,Pallet Town,Water,Squirtle,6,41.2,67.3,54.2,177.3,3,0.6,427,58.2,3,0,4,1400,54,7,10,0,3,0,51,1,0,162.2,163.2,4,0,0,0,,42,70,46.4,56.59,65.09,75.88,None,Kanto
152,Giovanni_9464,Cinnabar Island,Grass,Bulbasaur,6,52.3,58.7,47.0,219.1,1,8.8,280,47.7,2,1,3,1106,47,4,6,0,2,1,38,1,2,158.5,162.5,4,0,0,0,,153,51,33.8,31.06,10.16,27.16,Fire,Kanto
153,Giselle_6001,Saffron City,Grass,Bulbasaur,4,34.4,35.7,55.6,124.9,2,0.8,318,48.9,3,0,5,1732,41,11,11,0,2,1,35,5,1,142.7,148.0,3,0,0,0,,121,35,23.2,30.95,38.7,53.27,Psychic,Kanto
154,Duplica_8551,Fuchsia City,Grass,Bulbasaur,6,48.1,58.7,64.2,204.2,1,2.7,583,54.7,3,0,4,1918,65,12,12,0,3,0,59,5,2,143.8,151.0,5,0,0,0,,120,61,40.4,21.64,71.72,93.23,Poison,Kanto
155,Whitney_1134,Celadon City,Fire,Charmander,4,36.7,38.2,63.4,221.8,6,5.4,301,62.0,2,1,2,1185,39,12,14,0,6,0,31,4,2,83.9,90.4,5,0,0,0,,141,45,29.8,17.94,65.77,44.81,Grass,Kanto
156,Bugsy_9360,Fuchsia City,Grass,Bulbasaur,2,32.7,32.7,78.2,92.3,2,3.3,185,52.5,4,0,1,1912,32,7,4,1,6,1,23,2,1,141.5,141.5,4,0,0,0,,123,28,18.5,7.51,79.76,22.65,Poison,Kanto
157,Falkner_7173,Pallet Town,Water,Squirtle,2,56.6,71.3,60.5,239.1,1,9.0,417,46.0,3,0,7,1732,52,7,8,0,2,1,53,7,1,154.0,160.0,4,0,0,0,,118,67,44.4,69.25,21.26,50.99,None,Kanto
158,Whitney_3162,Cinnabar Island,Water,Squirtle,4,34.2,42.7,59.2,178.1,2,3.3,231,17.6,3,0,3,1638,37,3,5,0,2,0,34,4,0,134.3,137.1,1,0,0,0,,69,44,29.1,16.78,49.56,22.63,Fire,Kanto
159,Lance_1351,Pewter City,Fire,Charmander,6,33.5,47.1,54.4,114.1,2,2.5,204,24.0,2,0,0,1079,30,5,10,0,3,0,24,6,1,131.0,132.2,2,0,0,0,,113,47,31.1,25.48,37.91,25.75,Rock,Kanto
160,Yellow_7690,Viridian City,Grass,Bulbasaur,4,42.0,47.0,77.2,252.7,3,1.1,489,52.3,4,1,1,2416,59,19,8,0,3,0,60,1,1,180.8,199.0,5,0,0,0,,23,72,47.7,28.83,64.51,79.97,Ground,Kanto
161,Daisy_1712,Cinnabar Island,Water,Squirtle,5,63.2,100.0,56.5,155.3,1,12.5,444,69.6,3,0,3,1777,41,18,5,0,1,2,61,5,2,142.7,180.7,5,0,0,0,,178,70,46.4,85.76,32.06,40.43,Fire,Kanto
162,Aya_8752,Fuchsia City,Grass,Bulbasaur,2,42.2,44.1,48.2,299.1,4,4.8,541,47.6,2,1,2,1465,66,13,15,0,4,2,63,2,0,153.5,192.2,5,0,0,0,,130,51,33.8,52.75,6.97,87.55,Poison,Kanto
163,Blaine_6469,Celadon City,Fire,Charmander,2,34.3,59.8,69.3,192.6,2,1.9,436,41.7,4,0,3,2273,50,6,14,1,1,0,55,3,3,133.6,157.4,4,0,0,0,,83,61,40.4,26.7,68.23,71.24,Grass,Kanto
164,Bugsy_2647,Fuchsia City,Fire,Charmander,6,31.2,34.2,68.7,167.0,2,1.8,209,49.8,5,0,5,3113,29,5,5,1,1,2,24,2,1,125.1,132.3,3,0,0,0,,60,45,29.8,54.81,66.42,54.11,Poison,Kanto
165,Sabrina_2134,Cerulean City,Grass,Bulbasaur,1,17.3,23.7,53.7,138.6,2,0.0,58,60.4,3,0,4,1104,6,6,3,0,4,1,13,2,3,166.4,179.0,3,0,0,0,,145,38,25.2,99.61,30.24,4.45,Water,Kanto
166,Brock_6281,Fuchsia City,Fire,Charmander,4,40.7,41.9,68.9,260.2,1,3.0,360,57.2,1,1,2,881,35,14,13,0,0,0,40,7,1,91.9,92.9,3,0,0,0,,134,38,25.2,27.52,60.58,59.9,Poison,Kanto
167,Erika_3064,Vermilion City,Fire,Charmander,6,31.5,35.4,65.0,162.5,4,4.0,148,51.7,3,0,2,1388,23,3,3,0,1,0,24,2,1,94.7,133.1,3,0,0,0,,141,43,28.5,27.26,55.75,6.89,Electric,Kanto
168,Chuck_6481,Viridian City,Grass,Bulbasaur,2,42.1,43.1,42.7,311.4,3,2.7,502,55.2,4,1,5,1937,58,9,10,0,5,0,50,5,2,171.7,194.0,4,0,0,0,,111,61,40.4,46.49,22.89,83.14,Ground,Kanto
169,Pryce_2764,Pallet Town,Fire,Charmander,5,32.0,37.0,72.8,165.6,4,1.3,303,58.5,3,0,7,1593,43,9,7,0,2,0,32,9,0,179.5,197.4,4,0,0,0,,97,63,41.7,88.08,52.69,42.04,None,Kanto
170,Gold_4088,Pallet Town,Fire,Charmander,3,35.7,42.8,59.2,167.5,2,0.3,348,56.1,3,0,1,2260,55,14,6,0,1,0,38,5,0,138.6,162.3,2,0,0,0,,45,53,35.1,47.04,45.9,51.26,None,Kanto
171,Casey_3722,Cerulean City,Grass,Bulbasaur,6,85.5,88.6,63.7,297.8,5,15.0,583,83.2,4,1,4,2388,44,12,16,0,4,0,57,5,6,135.7,151.5,7,0,0,0,,277,77,51.0,63.53,53.36,79.31,Water,Kanto
172,Bruno_1395,Fuchsia City,Fire,Charmander,2,36.3,40.9,54.9,303.3,4,1.0,469,40.8,3,1,5,1767,61,12,8,0,3,0,54,7,1,113.5,133.7,5,0,0,0,,95,80,53.0,92.46,7.66,83.03,Poison,Kanto
173,Lance_1893,Saffron City,Grass,Bulbasaur,6,35.3,55.8,58.9,248.2,1,1.5,418,49.2,4,1,1,2758,57,9,10,0,3,2,63,4,1,172.9,174.4,3,0,0,0,,74,41,27.2,27.2,21.64,78.71,Psychic,Kanto
174,Clair_2550,Fuchsia City,Fire,Charmander,1,24.3,32.6,70.1,263.8,2,2.5,219,61.5,4,1,2,2781,27,5,4,0,4,1,26,4,2,131.7,140.4,3,0,0,0,,117,55,36.4,34.68,71.17,36.13,Poison,Kanto
175,Agatha_2634,Vermilion City,Grass,Bulbasaur,5,51.0,60.4,76.7,288.8,3,6.3,499,77.0,2,1,3,1095,63,8,6,1,1,1,62,3,0,169.5,170.6,6,0,0,0,,131,81,53.6,63.53,69.3,58.64,Electric,Kanto
176,Clair_3833,Pewter City,Fire,Charmander,4,31.6,37.1,63.5,188.0,6,2.0,157,48.4,3,1,1,1516,21,8,6,1,3,1,30,3,1,131.9,135.5,4,0,0,0,,40,38,25.2,53.93,31.49,42.96,Rock,Kanto
177,Aya_3606,Vermilion City,Grass,Bulbasaur,5,32.9,36.4,60.5,102.3,5,2.5,138,57.2,3,0,4,1067,32,6,5,1,1,2,21,4,0,164.7,166.9,6,0,0,0,,51,22,14.6,91.97,45.33,13.25,Electric,Kanto
178,Lance_2576,Pallet Town,Grass,Bulbasaur,3,26.4,34.1,43.2,181.4,3,0.9,273,38.0,3,0,2,1996,35,6,7,0,3,1,39,5,3,148.2,180.2,1,0,0,0,,130,27,17.9,32.77,9.26,43.34,None,Kanto
179,Chuck_9525,Cinnabar Island,Fire,Charmander,1,20.0,44.1,38.4,215.0,2,0.4,154,21.7,1,1,3,641,20,10,1,0,1,0,32,8,0,131.6,146.7,0,0,0,0,,90,29,19.2,21.57,1.23,22.71,Fire,Kanto
180,Green_6069,Saffron City,Grass,Bulbasaur,3,37.1,48.1,71.7,127.5,1,1.0,243,51.6,3,0,7,2138,38,7,4,0,1,1,41,4,0,113.5,152.6,3,0,0,0,,59,54,35.8,75.41,54.13,27.76,Psychic,Kanto
181,Koji_7653,Viridian City,Fire,Charmander,6,39.7,41.9,41.5,162.0,5,2.4,393,25.3,3,0,1,2066,45,8,6,1,2,0,44,1,0,155.8,171.7,2,0,0,0,,78,47,31.1,6.69,11.61,57.4,Ground,Kanto
182,Crystal_5622,Cerulean City,Fire,Charmander,6,35.9,38.9,64.3,167.2,4,3.4,426,48.3,2,0,4,1543,47,10,10,0,1,0,54,3,2,142.8,143.0,4,0,0,0,,130,62,41.1,37.84,50.47,68.28,Water,Kanto
183,Gold_8952,Vermilion City,Water,Squirtle,4,33.3,38.9,50.4,125.6,4,2.4,295,35.4,3,0,8,1596,45,12,0,0,2,1,48,7,2,165.6,180.6,1,0,0,0,,95,53,35.1,69.46,7.78,48.01,Electric,Kanto
184,Erika_9214,Lavender Town,Fire,Charmander,3,26.8,32.0,85.8,181.9,2,0.4,45,86.3,1,0,2,321,20,1,6,0,2,0,6,6,0,142.4,145.1,5,0,0,0,,86,20,13.2,72.71,92.2,0.69,Ghost,Kanto
185,Lorelei_1863,Saffron City,Fire,Charmander,5,32.7,35.9,51.1,250.3,2,0.2,404,61.7,5,1,6,2794,48,12,13,0,1,2,51,3,1,175.9,199.1,3,0,0,0,,0,80,53.0,79.42,19.62,72.61,Psychic,Kanto
186,Blaine_1097,Viridian City,Fire,Charmander,6,38.8,39.4,72.5,269.8,3,3.1,387,62.9,3,1,2,1762,59,9,6,0,0,0,45,5,1,165.5,194.1,6,0,0,0,,56,66,43.7,89.33,46.96,73.59,Ground,Kanto
187,Janine_2511,Cinnabar Island,Water,Squirtle,6,63.9,78.0,58.0,235.4,3,13.2,277,71.3,4,1,6,2343,34,10,12,1,3,4,28,2,2,104.8,116.8,8,1,1,1,304.0,225,69,45.7,49.66,15.21,14.52,Fire,Kanto
188,Dario_3962,Cerulean City,Water,Squirtle,6,33.6,38.9,55.1,217.0,6,4.1,346,55.6,1,1,4,788,48,10,5,0,1,2,40,2,1,213.3,224.3,6,0,0,0,,112,63,41.7,86.24,42.85,41.52,Water,Kanto
189,Gold_1992,Pewter City,Grass,Bulbasaur,5,63.2,74.8,77.2,300.0,2,10.4,427,80.4,3,1,3,2120,70,11,5,0,2,1,54,2,2,147.9,160.4,7,0,0,0,,131,69,45.7,42.46,88.39,48.58,Rock,Kanto
190,Misty_7068,Saffron City,Water,Squirtle,5,41.1,42.7,74.5,213.5,2,1.3,560,62.1,3,0,5,2164,59,14,12,1,3,1,68,0,0,150.4,153.6,6,0,0,0,,46,72,47.7,84.39,55.84,90.08,Psychic,Kanto
191,Daisy_6117,Viridian City,Grass,Bulbasaur,4,30.4,53.3,46.8,238.8,3,4.2,285,37.0,3,1,1,1523,42,8,12,1,5,0,39,5,2,149.3,174.9,4,0,0,0,,55,42,27.8,1.39,19.47,21.8,Ground,Kanto
192,James_4650,Cerulean City,Fire,Charmander,3,35.1,46.8,67.0,173.8,3,2.7,290,42.8,3,0,2,1157,39,7,8,1,4,0,35,6,1,145.4,157.7,4,0,0,0,,150,49,32.5,19.18,51.54,42.6,Water,Kanto
193,Pryce_7726,Saffron City,Water,Squirtle,4,41.8,53.5,53.7,143.6,1,3.6,538,43.2,3,0,5,2031,76,19,6,1,1,0,62,5,0,146.9,182.0,4,0,0,0,,140,72,47.7,76.76,2.15,83.12,Psychic,Kanto
194,Clair_8630,Saffron City,Fire,Charmander,5,45.9,88.6,34.8,226.9,1,5.5,281,40.4,5,0,1,2174,16,9,4,1,3,2,33,3,0,117.0,117.9,3,0,0,0,,60,46,30.5,26.6,17.89,32.59,Psychic,Kanto
195,Jessie_4936,Saffron City,Fire,Charmander,4,46.4,47.8,62.1,151.7,1,7.8,215,53.8,2,0,6,955,34,4,7,0,1,1,32,5,2,143.6,186.0,5,0,0,0,,188,29,19.2,77.81,36.26,26.19,Psychic,Kanto
196,Blaine_8333,Vermilion City,Grass,Bulbasaur,4,29.0,73.3,46.8,154.5,2,1.5,183,41.6,3,0,3,1096,38,4,5,0,3,0,23,7,1,129.3,140.9,3,0,0,0,,72,47,31.1,61.19,22.4,15.18,Electric,Kanto
197,Chuck_7189,Viridian City,Water,Squirtle,5,30.3,48.7,73.2,144.0,3,0.8,247,64.4,3,0,9,2170,25,7,3,0,1,0,27,6,1,156.7,164.0,4,0,0,0,,105,72,47.7,89.65,94.58,44.75,Ground,Kanto
198,Koga_9483,Cinnabar Island,Grass,Bulbasaur,6,50.7,58.7,52.0,279.0,3,4.7,586,35.2,2,1,3,768,55,12,11,0,0,0,76,5,1,138.5,191.9,1,0,0,0,,81,73,48.3,19.87,28.72,96.9,Fire,Kanto
199,Gold_4919,Viridian City,Grass,Bulbasaur,2,25.6,34.6,78.1,186.2,1,5.1,288,51.4,3,0,1,1932,29,6,8,0,4,1,39,3,0,132.2,148.7,3,0,0,0,,65,34,22.5,47.34,70.37,21.36,Ground,Kanto
200,Giselle_7460,Pewter City,Water,Squirtle,6,55.2,64.4,56.7,206.1,3,7.9,470,28.8,4,1,4,2491,50,8,13,0,3,1,56,3,3,146.9,194.2,2,0,0,0,,128,74,49.0,0.02,31.72,66.76,Rock,Kanto
201,Clair_5825,Pewter City,Grass,Bulbasaur,5,18.0,23.9,69.6,92.0,2,0.5,56,55.6,4,0,5,1989,8,2,4,1,1,3,10,5,0,127.5,162.3,2,0,0,0,,52,39,25.8,51.77,95.1,5.4,Rock,Kanto
202,Dario_2036,Fuchsia City,Fire,Charmander,5,34.7,69.3,85.7,196.0,2,2.7,260,38.0,3,1,0,1210,45,5,4,0,2,0,34,5,1,127.9,151.2,3,0,0,0,,75,32,21.2,10.52,86.43,46.3,Poison,Kanto
203,Erika_6904,Pallet Town,Water,Squirtle,5,45.1,47.2,77.9,159.0,6,5.6,338,62.0,4,0,8,2185,43,6,9,0,2,0,43,9,3,135.1,164.8,6,0,0,0,,98,69,45.7,79.91,53.82,47.47,None,Kanto
204,Gold_4395,Fuchsia City,Grass,Bulbasaur,3,25.8,28.2,48.8,195.4,2,0.3,208,45.6,4,0,4,2254,36,10,0,1,1,0,29,3,0,116.1,116.4,2,0,0,0,,107,33,21.9,57.9,29.97,34.5,Poison,Kanto
205,Silver_5662,Pewter City,Grass,Bulbasaur,6,49.3,73.7,52.1,158.6,2,3.6,373,44.3,3,0,2,1818,47,7,7,1,4,2,48,5,2,118.6,124.5,4,0,0,0,,58,54,35.8,4.88,41.16,59.82,Rock,Kanto
206,Agatha_5422,Viridian City,Grass,Bulbasaur,5,49.6,66.6,56.9,171.6,1,7.2,415,39.8,5,0,2,3150,56,19,13,1,5,1,53,5,2,140.2,147.1,4,0,0,0,,140,47,31.1,4.31,47.63,59.29,Ground,Kanto
207,Lara_6490,Lavender Town,Grass,Bulbasaur,6,32.8,38.6,84.4,186.8,1,1.9,190,43.7,4,0,0,2469,31,8,5,0,2,1,23,8,1,141.1,143.2,2,0,0,0,,70,37,24.5,21.13,77.08,28.19,Ghost,Kanto
208,Falkner_6064,Celadon City,Grass,Bulbasaur,4,40.3,57.1,67.9,212.3,2,7.0,219,43.6,2,1,0,1339,31,7,8,1,3,1,45,2,4,94.5,116.1,3,0,0,0,,89,36,23.8,12.22,65.79,16.93,Grass,Kanto
209,Misty_8725,Vermilion City,Water,Squirtle,6,54.2,55.2,71.5,278.5,2,11.8,412,65.0,2,1,3,1054,36,6,16,1,4,1,52,5,0,100.2,113.1,7,0,0,0,,181,49,32.5,35.63,15.7,40.42,Electric,Kanto
210,Lance_1490,Fuchsia City,Fire,Charmander,1,30.7,32.8,52.4,256.0,2,0.9,478,36.3,4,1,1,2597,62,13,14,0,0,0,78,4,0,125.1,131.9,2,0,0,0,,9,63,41.7,4.69,26.74,85.7,Poison,Kanto
