trainer_id,battle_round,opponent,opponent_type,team_level,strategy_score,type_coverage,fatigue,morale,pokemon_health_entering,item_used,item_type,battle_won,damage_taken,damage_dealt,turns,still_in_tournament
268,3,Agatha,Ghost,55,77.5,3,25.63,100.0,87.8,0,none,1,19.8,37.0,8,1
268,4,Lance,Dragon,55,77.5,3,34.22,100.0,68.0,0,none,1,36.4,59.4,6,1
269,1,Lorelei,Ice,72,64.3,4,0.0,63.84,100.0,0,none,1,14.0,43.8,5,1
269,2,Bruno,Fighting,72,64.3,4,9.25,78.65,86.0,0,none,1,34.4,44.9,9,1
269,3,Agatha,Ghost,72,64.3,4,18.85,91.5,51.6,0,none,1,35.6,54.3,4,1
269,4,Lance,Dragon,72,64.3,4,33.57,100.0,16.0,0,none,1,32.9,46.8,10,1
270,1,Lorelei,Ice,55,46.4,2,0.0,77.28,100.0,0,none,1,21.4,30.4,6,1
270,2,Bruno,Fighting,55,46.4,2,10.01,92.01,78.6,0,none,1,22.6,36.3,7,1
270,3,Agatha,Ghost,55,46.4,2,22.83,100.0,56.0,0,none,1,24.0,36.3,3,1
270,4,Lance,Dragon,55,46.4,2,33.86,100.0,32.0,0,none,0,22.7,42.1,8,1
271,1,Lorelei,Ice,64,54.8,3,0.0,65.61,100.0,0,none,1,15.3,50.5,4,1
271,2,Bruno,Fighting,64,54.8,3,15.43,88.26,84.7,0,none,1,24.0,44.7,9,1
271,3,Agatha,Ghost,64,54.8,3,33.8,100.0,60.7,0,none,1,27.6,36.1,5,1
271,4,Lance,Dragon,64,54.8,3,46.43,100.0,33.1,0,none,1,14.8,55.5,8,1
272,1,Lorelei,Ice,46,74.3,4,0.0,67.28,100.0,0,none,1,23.4,32.2,12,1
272,2,Bruno,Fighting,46,74.3,4,13.64,92.88,76.6,0,none,1,6.1,27.1,8,1
272,3,Agatha,Ghost,46,74.3,4,24.97,100.0,70.5,0,none,1,19.3,39.6,12,1
272,4,Lance,Dragon,46,74.3,4,36.02,100.0,51.2,0,none,1,42.9,37.8,11,1
273,1,Lorelei,Ice,46,44.9,5,0.0,70.68,100.0,0,none,1,26.2,37.5,10,1
273,2,Bruno,Fighting,46,44.9,5,11.11,87.16,73.8,0,none,1,20.5,39.2,5,1
273,3,Agatha,Ghost,46,44.9,5,25.09,98.25,53.3,0,none,0,53.4,32.8,5,1
273,4,Lance,Dragon,46,44.9,5,38.53,77.96,0.0,0,none,0,0.0,0.0,0,0
274,1,Lorelei,Ice,63,72.2,3,0.0,77.71,100.0,0,none,1,34.8,55.0,10,1
274,2,Bruno,Fighting,63,72.2,3,4.02,100.0,65.2,0,none,1,27.3,55.6,3,1
274,3,Agatha,Ghost,63,72.2,3,9.92,100.0,37.9,0,none,1,20.5,50.3,3,1
274,4,Lance,Dragon,63,72.2,3,22.59,100.0,17.4,0,none,1,31.3,37.2,6,1
275,1,Lorelei,Ice,42,44.9,5,0.0,61.03,100.0,0,none,1,13.1,38.2,5,1
275,2,Bruno,Fighting,42,44.9,5,8.47,71.2,86.9,0,none,1,11.5,26.5,6,1
275,3,Agatha,Ghost,42,44.9,5,17.12,89.43,75.4,0,none,1,27.3,53.6,13,1
275,4,Lance,Dragon,42,44.9,5,23.09,100.0,88.1,1,revive,1,22.5,39.5,7,1
276,1,Lorelei,Ice,58,32.9,6,0.0,68.3,100.0,0,none,1,24.1,32.3,6,1
276,2,Bruno,Fighting,58,32.9,6,2.35,81.62,75.9,0,none,1,28.0,58.0,8,1
276,3,Agatha,Ghost,58,32.9,6,12.73,95.1,47.9,0,none,1,32.2,29.7,9,1
276,4,Lance,Dragon,58,32.9,6,22.45,94.96,15.7,0,none,1,36.8,44.4,9,1
277,1,Lorelei,Ice,52,44.3,3,0.0,69.42,100.0,0,none,1,29.7,23.1,6,1
277,2,Bruno,Fighting,52,44.3,3,7.28,83.62,70.3,0,none,1,7.7,53.6,9,1
277,3,Agatha,Ghost,52,44.3,3,15.37,96.9,62.6,0,none,1,21.2,30.0,6,1
277,4,Lance,Dragon,52,44.3,3,24.8,100.0,41.4,0,none,1,37.9,51.9,7,1
278,1,Lorelei,Ice,55,48.5,3,0.0,62.8,100.0,0,none,1,14.7,40.8,4,1
278,2,Bruno,Fighting,55,48.5,3,11.89,80.29,85.3,0,none,1,31.8,47.0,4,1
278,3,Agatha,Ghost,55,48.5,3,19.56,96.62,53.5,1,x_attack,1,19.8,61.9,6,1
278,4,Lance,Dragon,55,48.5,3,38.48,100.0,33.7,0,none,1,31.4,48.2,11,1
279,1,Lorelei,Ice,57,43.6,1,0.0,69.87,100.0,0,none,1,11.1,45.7,6,1
279,2,Bruno,Fighting,57,43.6,1,8.94,93.79,88.9,0,none,1,21.8,45.0,6,1
279,3,Agatha,Ghost,57,43.6,1,24.48,100.0,67.1,0,none,1,29.7,48.2,8,1
279,4,Lance,Dragon,57,43.6,1,31.49,100.0,37.4,0,none,1,39.4,52.8,7,1
280,1,Lorelei,Ice,68,90.1,4,0.0,80.4,100.0,0,none,1,20.8,35.1,4,1
280,2,Bruno,Fighting,68,90.1,4,9.6,100.0,100.0,1,revive,1,8.3,28.1,8,1
280,3,Agatha,Ghost,68,90.1,4,21.02,100.0,91.7,0,none,1,14.3,47.1,4,1
280,4,Lance,Dragon,68,90.1,4,24.93,100.0,77.4,0,none,1,17.8,55.2,5,1
281,1,Lorelei,Ice,57,37.3,4,0.0,44.37,100.0,0,none,0,14.6,25.1,3,1
281,2,Bruno,Fighting,57,37.3,4,15.04,28.88,85.4,0,none,0,0.0,0.0,0,0
281,3,Agatha,Ghost,57,37.3,4,15.04,28.88,85.4,0,none,0,0.0,0.0,0,0
281,4,Lance,Dragon,57,37.3,4,15.04,28.88,85.4,0,none,0,0.0,0.0,0,0
282,1,Lorelei,Ice,56,45.7,3,0.0,57.56,100.0,0,none,1,37.0,47.1,1,1
282,2,Bruno,Fighting,56,45.7,3,13.39,70.33,63.0,0,none,1,28.1,62.0,8,1
282,3,Agatha,Ghost,56,45.7,3,21.22,82.43,34.9,0,none,1,31.8,52.1,7,1
282,4,Lance,Dragon,56,45.7,3,30.49,100.0,3.1,0,none,1,32.4,66.6,9,1
283,1,Lorelei,Ice,62,69.6,2,0.0,73.42,100.0,0,none,1,27.5,52.8,2,1
283,2,Bruno,Fighting,62,69.6,2,12.16,90.15,72.5,0,none,0,35.9,48.3,7,1
283,3,Agatha,Ghost,62,69.6,2,25.18,66.21,36.6,0,none,0,0.0,0.0,0,0
283,4,Lance,Dragon,62,69.6,2,25.18,66.21,36.6,0,none,0,0.0,0.0,0,0
284,1,Lorelei,Ice,52,72.4,5,0.0,86.01,100.0,0,none,1,25.1,62.3,5,1
284,2,Bruno,Fighting,52,72.4,5,7.96,98.53,74.9,0,none,1,12.7,53.5,5,1
284,3,Agatha,Ghost,52,72.4,5,19.43,100.0,62.2,0,none,1,17.2,41.2,6,1
284,4,Lance,Dragon,52,72.4,5,32.87,100.0,45.0,0,none,1,27.5,51.0,11,1
285,1,Lorelei,Ice,56,87.6,2,0.0,80.01,100.0,0,none,1,31.5,55.0,5,1
285,2,Bruno,Fighting,56,87.6,2,10.42,94.42,68.5,0,none,1,30.0,57.6,5,1
285,3,Agatha,Ghost,56,87.6,2,26.46,100.0,38.5,0,none,1,30.7,53.9,8,1
285,4,Lance,Dragon,56,87.6,2,33.63,100.0,37.8,1,potion,1,31.8,63.6,8,1
286,1,Lorelei,Ice,60,60.1,4,0.0,85.89,100.0,0,none,1,0.0,47.6,4,1
286,2,Bruno,Fighting,60,60.1,4,7.87,100.0,100.0,0,none,1,16.9,31.6,7,1
286,3,Agatha,Ghost,60,60.1,4,21.8,100.0,83.1,0,none,1,26.7,44.7,7,1
286,4,Lance,Dragon,60,60.1,4,30.22,100.0,56.4,0,none,1,17.0,43.7,6,1
287,1,Lorelei,Ice,54,51.6,4,0.0,79.2,100.0,0,none,1,9.9,47.8,7,1
287,2,Bruno,Fighting,54,51.6,4,9.44,97.33,90.1,0,none,1,25.3,43.8,4,1
287,3,Agatha,Ghost,54,51.6,4,16.0,100.0,64.8,0,none,1,40.4,36.8,4,1
287,4,Lance,Dragon,54,51.6,4,26.21,100.0,24.4,0,none,1,25.0,39.3,11,1
288,1,Lorelei,Ice,60,79.1,5,0.0,57.59,100.0,0,none,1,23.0,44.0,7,1
288,2,Bruno,Fighting,60,79.1,5,8.99,61.82,77.0,0,none,1,20.6,66.0,4,1
288,3,Agatha,Ghost,60,79.1,5,19.44,70.53,56.4,0,none,1,38.2,52.8,5,1
288,4,Lance,Dragon,60,79.1,5,35.01,84.83,18.2,1,x_attack,1,23.9,74.2,3,1
289,1,Lorelei,Ice,46,76.8,5,0.0,65.15,100.0,0,none,1,15.9,30.7,5,1
289,2,Bruno,Fighting,46,76.8,5,15.18,75.44,84.1,0,none,0,0.0,52.8,7,1
289,3,Agatha,Ghost,46,76.8,5,28.44,64.87,84.1,0,none,0,0.0,0.0,0,0
289,4,Lance,Dragon,46,76.8,5,28.44,64.87,84.1,0,none,0,0.0,0.0,0,0
290,1,Lorelei,Ice,57,42.4,5,0.0,83.65,100.0,0,none,1,14.7,59.0,11,1
290,2,Bruno,Fighting,57,42.4,5,13.62,100.0,85.3,0,none,1,26.3,38.8,4,1
290,3,Agatha,Ghost,57,42.4,5,22.32,100.0,59.0,0,none,1,39.6,44.7,8,1
290,4,Lance,Dragon,57,42.4,5,29.98,100.0,19.4,0,none,0,17.3,42.0,7,1
291,1,Lorelei,Ice,43,52.0,2,0.0,77.43,100.0,0,none,0,5.5,46.4,7,1
291,2,Bruno,Fighting,43,52.0,2,12.8,54.87,94.5,0,none,0,0.0,0.0,0,0
291,3,Agatha,Ghost,43,52.0,2,12.8,54.87,94.5,0,none,0,0.0,0.0,0,0
291,4,Lance,Dragon,43,52.0,2,12.8,54.87,94.5,0,none,0,0.0,0.0,0,0
292,1,Lorelei,Ice,60,69.6,3,0.0,69.65,100.0,0,none,1,11.8,42.4,3,1
292,2,Bruno,Fighting,60,69.6,3,5.7,77.87,88.2,0,none,1,9.0,25.9,6,1
292,3,Agatha,Ghost,60,69.6,3,13.86,92.97,79.2,0,none,1,20.8,46.6,11,1
292,4,Lance,Dragon,60,69.6,3,25.74,100.0,58.4,0,none,1,31.6,57.3,6,1
293,1,Lorelei,Ice,47,69.6,3,0.0,69.46,100.0,0,none,1,14.2,38.9,5,1
293,2,Bruno,Fighting,47,69.6,3,5.79,92.99,85.8,0,none,1,28.9,60.9,1,1
293,3,Agatha,Ghost,47,69.6,3,14.33,100.0,56.9,0,none,1,11.0,53.1,3,1
293,4,Lance,Dragon,47,69.6,3,20.93,100.0,45.9,0,none,1,25.1,49.2,7,1
294,1,Lorelei,Ice,58,70.7,6,0.0,67.19,100.0,0,none,1,45.7,48.8,3,1
294,2,Bruno,Fighting,58,70.7,6,10.39,81.61,54.3,0,none,1,13.6,38.9,2,1
294,3,Agatha,Ghost,58,70.7,6,23.55,94.8,40.7,0,none,1,13.0,39.1,7,1
294,4,Lance,Dragon,58,70.7,6,36.77,100.0,27.7,0,none,1,32.4,71.5,4,1
295,1,Lorelei,Ice,43,62.3,3,0.0,50.92,100.0,0,none,1,11.1,35.7,5,1
295,2,Bruno,Fighting,43,62.3,3,7.5,66.45,88.9,0,none,1,28.3,50.1,7,1
295,3,Agatha,Ghost,43,62.3,3,19.39,77.83,60.6,0,none,1,25.3,32.7,9,1
295,4,Lance,Dragon,43,62.3,3,33.12,96.31,35.3,0,none,0,26.8,31.1,9,1
296,1,Lorelei,Ice,59,76.2,5,0.0,51.44,100.0,0,none,1,1.9,61.9,8,1
296,2,Bruno,Fighting,59,76.2,5,5.84,73.95,98.1,0,none,1,29.7,42.7,7,1
296,3,Agatha,Ghost,59,76.2,5,16.31,86.43,68.4,0,none,1,23.5,57.8,3,1
296,4,Lance,Dragon,59,76.2,5,22.66,100.0,44.9,0,none,1,42.0,45.4,3,1
297,1,Lorelei,Ice,57,85.7,4,0.0,60.49,100.0,0,none,1,0.0,40.0,7,1
297,2,Bruno,Fighting,57,85.7,4,9.51,77.31,100.0,0,none,1,5.1,50.1,7,1
297,3,Agatha,Ghost,57,85.7,4,17.29,98.68,94.9,0,none,1,45.3,40.8,4,1
297,4,Lance,Dragon,57,85.7,4,26.63,100.0,49.6,0,none,1,20.6,48.4,7,1
298,1,Lorelei,Ice,43,61.7,3,0.0,76.05,100.0,0,none,1,14.5,34.6,4,1
298,2,Bruno,Fighting,43,61.7,3,7.16,80.92,85.5,0,none,1,4.2,47.5,4,1
298,3,Agatha,Ghost,43,61.7,3,24.33,96.9,81.3,1,x_attack,1,21.7,49.1,9,1
298,4,Lance,Dragon,43,61.7,3,32.31,100.0,59.6,0,none,1,25.4,27.7,8,1
299,1,Lorelei,Ice,61,40.2,5,0.0,50.07,100.0,0,none,1,31.7,27.7,7,1
299,2,Bruno,Fighting,61,40.2,5,3.47,73.18,68.3,0,none,1,32.7,55.5,6,1
299,3,Agatha,Ghost,61,40.2,5,17.91,85.89,35.6,1,x_attack,1,26.8,31.0,7,1
299,4,Lance,Dragon,61,40.2,5,28.81,100.0,8.8,0,none,1,34.2,35.9,9,1
300,1,Lorelei,Ice,47,75.0,4,0.0,48.76,100.0,0,none,1,29.7,39.7,6,1
300,2,Bruno,Fighting,47,75.0,4,10.57,61.21,70.3,0,none,1,20.7,44.2,5,1
300,3,Agatha,Ghost,47,75.0,4,21.36,77.87,100.0,1,full_restore,1,31.8,51.7,11,1
300,4,Lance,Dragon,47,75.0,4,33.96,85.34,68.2,0,none,1,41.0,62.3,7,1
301,1,Lorelei,Ice,70,16.6,1,0.0,66.09,100.0,0,none,1,24.9,41.2,8,1
301,2,Bruno,Fighting,70,16.6,1,7.88,82.57,75.1,0,none,1,26.0,22.7,8,1
301,3,Agatha,Ghost,70,16.6,1,18.16,100.0,49.1,0,none,0,27.8,54.4,14,1
301,4,Lance,Dragon,70,16.6,1,32.52,78.32,21.3,0,none,0,0.0,0.0,0,0
302,1,Lorelei,Ice,57,61.0,6,0.0,70.33,100.0,0,none,1,33.0,41.7,6,1
302,2,Bruno,Fighting,57,61.0,6,7.62,88.26,67.0,0,none,1,20.9,45.4,3,1
302,3,Agatha,Ghost,57,61.0,6,17.94,100.0,46.1,0,none,1,29.7,47.3,7,1
302,4,Lance,Dragon,57,61.0,6,32.64,100.0,16.4,0,none,1,34.2,49.4,3,1
303,1,Lorelei,Ice,59,68.8,6,0.0,82.59,100.0,0,none,1,36.6,55.5,5,1
303,2,Bruno,Fighting,59,68.8,6,10.91,94.88,63.4,0,none,1,29.7,42.2,3,1
303,3,Agatha,Ghost,59,68.8,6,18.92,100.0,33.7,0,none,1,9.5,45.1,9,1
303,4,Lance,Dragon,59,68.8,6,30.63,100.0,54.2,1,potion,0,42.1,44.5,6,1
304,1,Lorelei,Ice,45,73.3,5,0.0,61.72,100.0,0,none,1,15.6,49.2,7,1
304,2,Bruno,Fighting,45,73.3,5,4.49,80.36,84.4,0,none,1,6.9,32.2,10,1
304,3,Agatha,Ghost,45,73.3,5,12.54,96.23,77.5,0,none,1,38.4,37.9,6,1
304,4,Lance,Dragon,45,73.3,5,18.22,100.0,39.1,0,none,1,28.6,42.7,5,1
305,1,Lorelei,Ice,61,69.8,3,0.0,71.56,100.0,0,none,1,27.0,41.9,11,1
305,2,Bruno,Fighting,61,69.8,3,7.46,85.16,73.0,0,none,1,32.9,43.9,5,1
305,3,Agatha,Ghost,61,69.8,3,16.85,100.0,40.1,0,none,1,7.2,57.0,6,1
305,4,Lance,Dragon,61,69.8,3,30.31,100.0,92.9,1,full_restore,1,40.9,37.6,13,1
306,1,Lorelei,Ice,55,67.4,5,0.0,75.83,100.0,0,none,1,12.2,47.0,4,1
306,2,Bruno,Fighting,55,67.4,5,6.55,92.0,87.8,0,none,1,33.9,34.3,6,1
306,3,Agatha,Ghost,55,67.4,5,18.88,100.0,53.9,0,none,1,0.0,43.5,7,1
306,4,Lance,Dragon,55,67.4,5,31.18,100.0,53.9,0,none,1,25.4,31.0,8,1
307,1,Lorelei,Ice,47,65.4,2,0.0,51.04,100.0,0,none,1,31.4,34.8,7,1
307,2,Bruno,Fighting,47,65.4,2,15.2,60.65,68.6,0,none,0,22.6,41.5,2,1
307,3,Agatha,Ghost,47,65.4,2,30.87,42.27,46.0,0,none,0,0.0,0.0,0,0
307,4,Lance,Dragon,47,65.4,2,30.87,42.27,46.0,0,none,0,0.0,0.0,0,0
308,1,Lorelei,Ice,44,58.8,1,0.0,81.29,100.0,0,none,1,4.5,45.6,9,1
308,2,Bruno,Fighting,44,58.8,1,14.93,91.38,95.5,0,none,1,16.0,53.8,4,1
308,3,Agatha,Ghost,44,58.8,1,20.93,100.0,79.5,0,none,1,45.2,40.2,8,1
308,4,Lance,Dragon,44,58.8,1,23.39,100.0,34.3,0,none,1,37.6,40.7,5,1
309,1,Lorelei,Ice,50,76.1,4,0.0,66.13,100.0,0,none,1,1.8,48.9,12,1
309,2,Bruno,Fighting,50,76.1,4,4.93,77.57,98.2,0,none,1,22.5,40.7,5,1
309,3,Agatha,Ghost,50,76.1,4,10.98,98.15,75.7,0,none,0,11.9,34.5,5,1
309,4,Lance,Dragon,50,76.1,4,26.64,83.92,63.8,0,none,0,0.0,0.0,0,0
310,1,Lorelei,Ice,48,68.7,3,0.0,55.01,100.0,0,none,1,27.1,35.6,10,1
310,2,Bruno,Fighting,48,68.7,3,10.67,65.97,100.0,1,full_restore,1,17.7,38.2,5,1
310,3,Agatha,Ghost,48,68.7,3,20.42,76.35,82.3,0,none,1,36.0,42.8,6,1
310,4,Lance,Dragon,48,68.7,3,32.77,88.48,46.3,0,none,1,34.9,50.2,5,1
311,1,Lorelei,Ice,62,46.2,6,0.0,81.21,100.0,0,none,1,20.2,40.0,2,1
311,2,Bruno,Fighting,62,46.2,6,10.58,100.0,79.8,0,none,1,32.9,40.1,10,1
311,3,Agatha,Ghost,62,46.2,6,23.23,100.0,46.9,0,none,1,20.4,49.0,5,1
311,4,Lance,Dragon,62,46.2,6,28.76,100.0,26.5,0,none,1,42.4,32.8,9,1
312,1,Lorelei,Ice,51,45.8,3,0.0,79.66,100.0,0,none,1,25.8,43.6,7,1
312,2,Bruno,Fighting,51,45.8,3,9.1,87.82,74.2,0,none,0,41.2,29.8,3,1
312,3,Agatha,Ghost,51,45.8,3,18.33,74.73,33.0,0,none,0,0.0,0.0,0,0
312,4,Lance,Dragon,51,45.8,3,18.33,74.73,33.0,0,none,0,0.0,0.0,0,0
313,1,Lorelei,Ice,56,77.8,5,0.0,76.96,100.0,0,none,1,32.4,47.2,1,1
313,2,Bruno,Fighting,56,77.8,5,8.64,96.16,67.6,0,none,1,24.0,49.0,8,1
313,3,Agatha,Ghost,56,77.8,5,21.5,100.0,43.6,0,none,1,11.0,47.8,2,1
313,4,Lance,Dragon,56,77.8,5,31.11,100.0,92.6,1,full_restore,1,39.5,53.4,2,1
314,1,Lorelei,Ice,58,65.5,6,0.0,82.36,100.0,0,none,1,17.5,28.2,4,1
314,2,Bruno,Fighting,58,65.5,6,8.74,100.0,82.5,0,none,1,16.6,39.8,9,1
314,3,Agatha,Ghost,58,65.5,6,13.9,100.0,65.9,0,none,1,30.5,64.5,6,1
314,4,Lance,Dragon,58,65.5,6,27.25,100.0,35.4,0,none,1,38.8,58.1,4,1
315,1,Lorelei,Ice,49,79.5,5,0.0,55.42,100.0,0,none,1,17.3,48.6,4,1
315,2,Bruno,Fighting,49,79.5,5,13.52,73.95,82.7,0,none,1,11.1,51.7,9,1
315,3,Agatha,Ghost,49,79.5,5,19.25,84.3,71.6,0,none,1,25.3,39.2,5,1
315,4,Lance,Dragon,49,79.5,5,31.84,96.51,46.3,0,none,1,33.2,57.3,13,1
316,1,Lorelei,Ice,48,95.0,6,0.0,74.21,100.0,0,none,1,12.4,41.4,5,1
316,2,Bruno,Fighting,48,95.0,6,11.83,89.9,87.6,0,none,1,13.9,48.6,10,1
316,3,Agatha,Ghost,48,95.0,6,23.81,100.0,73.7,0,none,1,23.8,48.0,6,1
316,4,Lance,Dragon,48,95.0,6,34.48,100.0,49.9,0,none,1,15.3,46.5,4,1
317,1,Lorelei,Ice,53,63.4,5,0.0,75.19,100.0,0,none,1,30.8,39.9,5,1
317,2,Bruno,Fighting,53,63.4,5,11.17,95.68,69.2,0,none,1,22.5,34.3,7,1
317,3,Agatha,Ghost,53,63.4,5,19.81,100.0,46.7,0,none,1,22.0,30.8,7,1
317,4,Lance,Dragon,53,63.4,5,31.91,100.0,24.7,0,none,0,35.8,29.8,11,1
318,1,Lorelei,Ice,53,86.0,6,0.0,75.48,100.0,0,none,1,12.0,47.4,2,1
318,2,Bruno,Fighting,53,86.0,6,10.62,93.98,88.0,0,none,1,8.4,24.1,4,1
318,3,Agatha,Ghost,53,86.0,6,19.54,100.0,79.6,0,none,1,39.8,51.1,6,1
318,4,Lance,Dragon,53,86.0,6,28.03,100.0,39.8,0,none,1,11.9,45.0,6,1
319,1,Lorelei,Ice,62,48.0,6,0.0,63.73,100.0,0,none,1,17.6,39.0,8,1
319,2,Bruno,Fighting,62,48.0,6,6.13,82.02,82.4,0,none,1,34.3,48.3,4,1
319,3,Agatha,Ghost,62,48.0,6,17.46,97.53,48.1,0,none,1,21.3,39.2,8,1
319,4,Lance,Dragon,62,48.0,6,28.07,100.0,26.8,0,none,1,35.8,26.4,7,1
320,1,Lorelei,Ice,48,60.7,5,0.0,71.24,100.0,0,none,1,25.7,46.2,10,1
320,2,Bruno,Fighting,48,60.7,5,13.21,77.95,74.3,0,none,1,17.5,42.2,5,1
320,3,Agatha,Ghost,48,60.7,5,29.68,93.09,56.8,0,none,1,29.5,33.8,4,1
320,4,Lance,Dragon,48,60.7,5,40.49,100.0,27.3,0,none,1,45.8,50.1,5,1
321,1,Lorelei,Ice,69,72.7,2,0.0,70.49,100.0,0,none,1,18.6,17.3,7,1
321,2,Bruno,Fighting,69,72.7,2,12.13,90.02,81.4,0,none,1,21.8,68.5,3,1
321,3,Agatha,Ghost,69,72.7,2,19.24,98.92,59.6,0,none,1,23.5,52.9,7,1
321,4,Lance,Dragon,69,72.7,2,26.92,100.0,36.1,0,none,1,37.3,55.3,6,1
322,1,Lorelei,Ice,52,56.9,5,0.0,90.5,100.0,0,none,1,17.6,30.8,9,1
322,2,Bruno,Fighting,52,56.9,5,5.66,100.0,82.4,0,none,1,22.3,50.3,12,1
322,3,Agatha,Ghost,52,56.9,5,14.91,100.0,60.1,0,none,1,14.6,29.1,8,1
322,4,Lance,Dragon,52,56.9,5,23.39,100.0,45.5,0,none,1,24.5,60.9,5,1
323,1,Lorelei,Ice,70,79.5,3,0.0,69.43,100.0,0,none,1,24.0,47.6,11,1
323,2,Bruno,Fighting,70,79.5,3,12.09,77.95,76.0,0,none,1,23.3,58.3,9,1
323,3,Agatha,Ghost,70,79.5,3,18.75,97.01,82.7,1,potion,1,30.9,52.4,4,1
323,4,Lance,Dragon,70,79.5,3,29.19,100.0,51.8,0,none,1,22.9,45.0,12,1
324,1,Lorelei,Ice,53,56.8,3,0.0,69.77,100.0,0,none,1,33.3,43.0,7,1
324,2,Bruno,Fighting,53,56.8,3,8.06,85.4,66.7,0,none,1,30.9,31.3,6,1
324,3,Agatha,Ghost,53,56.8,3,21.19,100.0,75.8,1,revive,1,18.6,41.3,10,1
324,4,Lance,Dragon,53,56.8,3,31.14,100.0,57.2,0,none,1,42.9,33.6,7,1
325,1,Lorelei,Ice,44,50.7,1,0.0,69.14,100.0,0,none,1,23.2,41.8,7,1
325,2,Bruno,Fighting,44,50.7,1,6.94,87.6,76.8,0,none,1,28.1,27.5,6,1
325,3,Agatha,Ghost,44,50.7,1,13.97,100.0,48.7,0,none,1,22.3,31.2,4,1
325,4,Lance,Dragon,44,50.7,1,18.22,100.0,26.4,0,none,0,30.2,28.7,5,1
326,1,Lorelei,Ice,48,40.1,2,0.0,72.58,100.0,0,none,1,22.8,62.1,5,1
326,2,Bruno,Fighting,48,40.1,2,14.36,96.34,77.2,0,none,1,30.5,45.8,6,1
326,3,Agatha,Ghost,48,40.1,2,27.94,100.0,46.7,0,none,0,11.5,23.4,5,1
326,4,Lance,Dragon,48,40.1,2,38.77,70.02,35.2,0,none,0,0.0,0.0,0,0
327,1,Lorelei,Ice,58,70.7,2,0.0,73.96,100.0,0,none,1,14.0,26.9,6,1
327,2,Bruno,Fighting,58,70.7,2,9.96,88.9,86.0,0,none,1,19.4,31.1,4,1
327,3,Agatha,Ghost,58,70.7,2,14.44,98.08,66.6,0,none,1,22.1,59.1,5,1
327,4,Lance,Dragon,58,70.7,2,24.77,100.0,44.5,0,none,1,14.3,40.8,9,1
328,1,Lorelei,Ice,39,57.9,2,0.0,65.96,100.0,0,none,1,39.9,37.3,9,1
328,2,Bruno,Fighting,39,57.9,2,12.6,73.86,60.1,0,none,1,9.4,38.9,4,1
328,3,Agatha,Ghost,39,57.9,2,15.74,84.93,50.7,0,none,1,40.8,43.9,5,1
328,4,Lance,Dragon,39,57.9,2,25.27,98.93,9.9,0,none,0,28.7,25.8,9,1
329,1,Lorelei,Ice,69,34.7,5,0.0,73.75,100.0,0,none,1,27.3,32.6,6,1
329,2,Bruno,Fighting,69,34.7,5,7.15,89.85,72.7,0,none,1,22.8,54.4,5,1
329,3,Agatha,Ghost,69,34.7,5,14.9,97.43,49.9,0,none,1,42.8,22.7,7,1
329,4,Lance,Dragon,69,34.7,5,21.59,100.0,7.1,0,none,0,43.4,60.5,4,1
330,1,Lorelei,Ice,57,80.6,6,0.0,62.14,100.0,0,none,1,7.5,42.6,4,1
330,2,Bruno,Fighting,57,80.6,6,9.44,82.02,92.5,0,none,1,27.2,32.9,3,1
330,3,Agatha,Ghost,57,80.6,6,14.35,97.54,65.3,0,none,1,36.2,63.4,3,1
330,4,Lance,Dragon,57,80.6,6,22.14,100.0,29.1,0,none,1,48.7,47.2,6,1
331,1,Lorelei,Ice,62,40.0,6,0.0,78.23,100.0,0,none,1,35.8,37.2,5,1
331,2,Bruno,Fighting,62,40.0,6,11.6,97.12,64.2,0,none,1,9.4,39.6,12,1
331,3,Agatha,Ghost,62,40.0,6,21.58,100.0,54.8,0,none,1,22.8,57.3,4,1
331,4,Lance,Dragon,62,40.0,6,30.32,100.0,32.0,0,none,0,34.5,40.8,9,1
332,1,Lorelei,Ice,69,55.8,1,0.0,65.09,100.0,0,none,1,14.4,35.2,10,1
332,2,Bruno,Fighting,69,55.8,1,8.56,84.44,85.6,0,none,1,14.5,51.2,5,1
332,3,Agatha,Ghost,69,55.8,1,20.26,100.0,71.1,0,none,1,28.2,48.1,3,1
332,4,Lance,Dragon,69,55.8,1,30.84,100.0,100.0,1,full_restore,1,27.1,74.6,10,1
333,1,Lorelei,Ice,57,62.4,3,0.0,61.59,100.0,1,potion,1,19.2,35.1,5,1
333,2,Bruno,Fighting,57,62.4,3,10.47,79.84,80.8,0,none,1,19.1,42.0,3,1
333,3,Agatha,Ghost,57,62.4,3,22.16,100.0,61.7,0,none,1,20.6,52.2,6,1
333,4,Lance,Dragon,57,62.4,3,31.56,100.0,41.1,0,none,1,23.7,57.1,9,1
334,1,Lorelei,Ice,64,60.8,1,0.0,73.86,100.0,0,none,1,12.9,46.1,8,1
334,2,Bruno,Fighting,64,60.8,1,15.79,83.04,87.1,0,none,1,11.8,30.6,5,1
334,3,Agatha,Ghost,64,60.8,1,29.15,89.13,75.3,0,none,1,1.5,32.3,4,1
334,4,Lance,Dragon,64,60.8,1,40.5,100.0,73.8,0,none,1,33.7,33.8,6,1
335,1,Lorelei,Ice,58,38.4,5,0.0,89.65,100.0,0,none,1,5.3,34.8,3,1
335,2,Bruno,Fighting,58,38.4,5,6.75,100.0,94.7,0,none,1,23.5,30.8,5,1
